Period,Year,Price
7194,2030,69.83603
7195,2030,75.84321
7196,2030,75.84322
7197,2030,75.84321
7198,2030,75.82485
7199,2030,69.85056
7200,2030,67.31482
7201,2030,34.7033
7202,2030,34.7033
7203,2030,34.7033
7204,2030,34.68332
7205,2030,34.68332
7206,2030,34.6833
7207,2030,34.6833
7208,2030,34.6833
7209,2030,34.6833
7210,2030,34.68329
7211,2030,16.74665
7212,2030,1.789691
7213,2030,1.789683
7214,2030,1.789683
7215,2030,1.789683
7216,2030,1.789683
7217,2030,1.789683
7218,2030,1.789683
7219,2030,16.74665
7220,2030,34.68331
7221,2030,34.68332
7222,2030,34.68331
7223,2030,34.68331
7224,2030,34.68331
7225,2030,34.68331
7226,2030,34.68331
7227,2030,34.68331
7228,2030,34.68331
7229,2030,34.68331
7230,2030,34.68331
7231,2030,34.68331
7232,2030,34.6833
7233,2030,25.20226
7234,2030,1.789683
7235,2030,1.789683
7236,2030,1.789683
7237,2030,1.789683
7238,2030,1.789683
7239,2030,1.789683
7240,2030,1.789683
7241,2030,16.74663
7242,2030,73.57335
7243,2030,73.60301
7244,2030,73.60302
7245,2030,73.60302
7246,2030,73.59134
7247,2030,73.59133
7248,2030,73.58359
7249,2030,73.5787
7250,2030,69.25956
7251,2030,59.21596
7252,2030,59.21597
7253,2030,69.25956
7254,2030,69.25957
7255,2030,73.57516
7256,2030,73.59867
7257,2030,73.59867
7258,2030,67.31474
7259,2030,57.24242
7260,2030,47.88241
7261,2030,56.54815
7262,2030,56.54836
7263,2030,57.24242
7264,2030,66.15983
7265,2030,68.86796
7266,2030,73.60488
7267,2030,76.57661
7268,2030,76.57661
7269,2030,76.57661
7270,2030,73.60488
7271,2030,73.60302
7272,2030,73.56119
7273,2030,66.42002
7274,2030,63.43671
7275,2030,63.4167
7276,2030,63.46671
7277,2030,65.92138
7278,2030,68.59856
7279,2030,73.59129
7280,2030,73.59131
7281,2030,73.5913
7282,2030,73.5816
7283,2030,69.27554
7284,2030,61.7472
7285,2030,73.35307
7286,2030,73.57996
7287,2030,73.57632
7288,2030,73.57935
7289,2030,73.5913
7290,2030,76.57659
7291,2030,76.57661
7292,2030,76.57661
7293,2030,76.57661
7294,2030,76.57661
7295,2030,76.57659
7296,2030,73.65999
7297,2030,73.66409
7298,2030,73.59131
7299,2030,73.56793
7300,2030,73.49648
7301,2030,72.48277
7302,2030,72.03283
7303,2030,73.59101
7304,2030,76.37643
7305,2030,73.59133
7306,2030,72.291
7307,2030,47.83788
7308,2030,46.85511
7309,2030,43.87305
7310,2030,43.59875
7311,2030,47.83788
7312,2030,47.83788
7313,2030,73.54733
7314,2030,73.56876
7315,2030,73.60298
7316,2030,73.60299
7317,2030,73.54735
7318,2030,73.54734
7319,2030,69.80801
7320,2030,46.85701
7321,2030,39.96822
7322,2030,38.80877
7323,2030,37.46308
7324,2030,37.37537
7325,2030,36.97476
7326,2030,36.97476
7327,2030,17.65955
7328,2030,10.01002
7329,2030,5.01727
7330,2030,1.789683
7331,2030,1.789683
7332,2030,1.789683
7333,2030,1.789683
7334,2030,1.789683
7335,2030,1.789683
7336,2030,1.789683
7337,2030,1.789683
7338,2030,7.010002
7339,2030,17.65956
7340,2030,17.65956
7341,2030,15.98711
7342,2030,7.010004
7343,2030,7.010001
7344,2030,1.789697
7345,2030,1.789691
7346,2030,1.789689
7347,2030,1.789691
7348,2030,1.789693
7349,2030,1.789694
7350,2030,1.789696
7351,2030,1.789696
7352,2030,6.31709
7353,2030,6.315325
7354,2030,1.789688
7355,2030,1.789684
7356,2030,1.789683
7357,2030,1.789683
7358,2030,1.789683
7359,2030,1.789683
7360,2030,6.990016
7361,2030,46.86713
7362,2030,73.60703
7363,2030,78.56094
7364,2030,78.00888
7365,2030,76.60183
7366,2030,73.52715
7367,2030,73.52715
7368,2030,73.52573
7369,2030,66.98273
7370,2030,66.98273
7371,2030,66.98273
7372,2030,66.98273
7373,2030,69.50691
7374,2030,71.27534
7375,2030,73.57293
7376,2030,73.56801
7377,2030,66.8838
7378,2030,66.05677
7379,2030,66.05677
7380,2030,66.05677
7381,2030,66.15506
7382,2030,66.85799
7383,2030,66.96274
7384,2030,73.56686
7385,2030,73.58245
7386,2030,77.43535
7387,2030,80.67271
7388,2030,80.67271
7389,2030,77.43534
7390,2030,77.43533
7391,2030,76.15548
7392,2030,76.15459
7393,2030,69.79914
7394,2030,66.98273
7395,2030,66.98273
7396,2030,66.98273
7397,2030,66.98273
7398,2030,66.98273
7399,2030,66.98273
7400,2030,59.56414
7401,2030,58.26143
7402,2030,58.26142
7403,2030,58.26142
7404,2030,58.26143
7405,2030,59.22337
7406,2030,58.26142
7407,2030,58.26142
7408,2030,58.26142
7409,2030,58.26142
7410,2030,67.01027
7411,2030,73.58244
7412,2030,76.12154
7413,2030,73.58245
7414,2030,67.01028
7415,2030,64.54034
7416,2030,58.28143
7417,2030,58.26143
7418,2030,58.26143
7419,2030,58.26143
7420,2030,58.26143
7421,2030,58.26143
7422,2030,58.99058
7423,2030,68.43551
7424,2030,73.82113
7425,2030,73.59216
7426,2030,58.26144
7427,2030,53.53815
7428,2030,53.53814
7429,2030,53.53815
7430,2030,58.68114
7431,2030,72.22273
7432,2030,73.58097
7433,2030,73.66373
7434,2030,86.4707
7435,2030,96.49239
7436,2030,86.4507
7437,2030,79.31079
7438,2030,79.28186
7439,2030,77.38176
7440,2030,73.66412
7441,2030,73.5914
7442,2030,73.58411
7443,2030,73.58236
7444,2030,71.78771
7445,2030,66.028
7446,2030,69.05465
7447,2030,76.12884
7448,2030,79.28185
7449,2030,79.28186
7450,2030,73.59122
7451,2030,71.26947
7452,2030,64.882
7453,2030,62.6002
7454,2030,62.60019
7455,2030,62.60019
7456,2030,62.60019
7457,2030,65.36858
7458,2030,77.41633
7459,2030,86.49104
7460,2030,79.79255
7461,2030,77.41127
7462,2030,77.40958
7463,2030,76.13313
7464,2030,73.57973
7465,2030,68.94989
7466,2030,62.6202
7467,2030,62.6202
7468,2030,62.62019
7469,2030,62.62019
7470,2030,62.6202
7471,2030,73.57169
7472,2030,76.11994
7473,2030,76.13715
7474,2030,73.56719
7475,2030,62.62019
7476,2030,62.62019
7477,2030,62.62019
7478,2030,62.62019
7479,2030,62.62019
7480,2030,62.62019
7481,2030,73.56124
7482,2030,77.40752
7483,2030,86.49104
7484,2030,81.37452
7485,2030,77.41331
7486,2030,76.13408
7487,2030,76.10947
7488,2030,76.09317
7489,2030,73.55798
7490,2030,66.0414
7491,2030,65.10224
7492,2030,65.10224
7493,2030,65.10224
7494,2030,65.10224
7495,2030,76.09293
7496,2030,76.13035
7497,2030,76.13716
7498,2030,76.08759
7499,2030,65.11231
7500,2030,65.10225
7501,2030,65.10224
7502,2030,65.10224
7503,2030,71.65649
7504,2030,73.59118
7505,2030,73.66385
7506,2030,82.76198
7507,2030,86.49106
7508,2030,86.49105
7509,2030,83.0442
7510,2030,77.39729
7511,2030,76.13056
7512,2030,76.08988
7513,2030,73.54853
7514,2030,67.00475
7515,2030,67.00476
7516,2030,67.00475
7517,2030,67.00475
7518,2030,69.77815
7519,2030,76.07485
7520,2030,79.21872
7521,2030,79.21937
7522,2030,76.07485
7523,2030,72.43809
7524,2030,68.85657
7525,2030,67.00475
7526,2030,68.87657
7527,2030,73.46673
7528,2030,73.52522
7529,2030,76.12443
7530,2030,86.49104
7531,2030,86.49104
7532,2030,86.49104
7533,2030,77.40613
7534,2030,77.40331
7535,2030,76.11138
7536,2030,73.59158
7537,2030,72.45776
7538,2030,72.43176
7539,2030,72.29149
7540,2030,72.22275
7541,2030,72.22227
7542,2030,69.87886
7543,2030,72.43723
7544,2030,72.43575
7545,2030,67.7759
7546,2030,64.50028
7547,2030,46.99032
7548,2030,46.98155
7549,2030,46.98155
7550,2030,46.99032
7551,2030,46.99031
7552,2030,46.99031
7553,2030,72.43018
7554,2030,72.47694
7555,2030,73.7438
7556,2030,72.47694
7557,2030,72.47694
7558,2030,72.47693
7559,2030,72.47693
7560,2030,72.47692
7561,2030,71.8326
7562,2030,71.8314
7563,2030,71.83324
7564,2030,71.8314
7565,2030,71.8314
7566,2030,71.83112
7567,2030,68.09375
7568,2030,63.82205
7569,2030,63.79205
7570,2030,46.98154
7571,2030,37.46308
7572,2030,24.35772
7573,2030,24.35771
7574,2030,24.35771
7575,2030,24.3577
7576,2030,24.3577
7577,2030,24.35771
7578,2030,46.98153
7579,2030,72.45773
7580,2030,72.45773
7581,2030,72.45773
7582,2030,72.45773
7583,2030,72.45773
7584,2030,72.44429
7585,2030,67.53712
7586,2030,67.5371
7587,2030,67.53711
7588,2030,67.53711
7589,2030,67.53711
7590,2030,67.52711
7591,2030,72.45774
7592,2030,72.47691
7593,2030,72.47691
7594,2030,72.45774
7595,2030,46.98154
7596,2030,46.98153
7597,2030,46.98153
7598,2030,46.98153
7599,2030,46.98153
7600,2030,46.98154
7601,2030,72.22262
7602,2030,84.6674
7603,2030,92.39179
7604,2030,94.21726
7605,2030,84.6674
7606,2030,73.71516
7607,2030,72.47934
7608,2030,72.45113
7609,2030,72.44808
7610,2030,68.59312
7611,2030,68.59312
7612,2030,68.59312
7613,2030,68.59312
7614,2030,68.59312
7615,2030,72.47644
7616,2030,84.6674
7617,2030,82.0003
7618,2030,70.61546
7619,2030,62.31364
7620,2030,62.31364
7621,2030,62.31364
7622,2030,62.31364
7623,2030,62.31364
7624,2030,62.55056
7625,2030,72.45238
7626,2030,77.52175
7627,2030,109.6131
7628,2030,89.66739
7629,2030,84.6674
7630,2030,73.66405
7631,2030,73.59144
7632,2030,72.44746
7633,2030,72.44716
7634,2030,72.22234
7635,2030,69.19989
7636,2030,69.1999
7637,2030,69.1999
7638,2030,70.8345
7639,2030,73.61977
7640,2030,77.52174
7641,2030,75.98108
7642,2030,60.57814
7643,2030,56.73392
7644,2030,56.73391
7645,2030,56.73392
7646,2030,56.73392
7647,2030,56.73392
7648,2030,56.73393
7649,2030,72.22266
7650,2030,79.32565
7651,2030,90.31217
7652,2030,90.31217
7653,2030,90.31216
7654,2030,79.32565
7655,2030,73.66367
7656,2030,72.44306
7657,2030,72.43306
7658,2030,72.43306
7659,2030,72.43306
7660,2030,72.43306
7661,2030,72.43306
7662,2030,72.43306
7663,2030,72.45346
7664,2030,76.78071
7665,2030,76.78072
7666,2030,72.29148
7667,2030,61.24974
7668,2030,61.24974
7669,2030,61.24974
7670,2030,61.24974
7671,2030,61.24974
7672,2030,62.43066
7673,2030,72.42102
7674,2030,77.38067
7675,2030,91.55101
7676,2030,91.551
7677,2030,91.551
7678,2030,77.43607
7679,2030,76.7807
7680,2030,73.66377
7681,2030,72.43432
7682,2030,72.42307
7683,2030,72.41692
7684,2030,72.41557
7685,2030,72.41378
7686,2030,72.41306
7687,2030,73.64431
7688,2030,76.78071
7689,2030,77.38063
7690,2030,72.67557
7691,2030,62.2408
7692,2030,62.2408
7693,2030,62.2408
7694,2030,62.24079
7695,2030,62.2408
7696,2030,62.2408
7697,2030,72.67527
7698,2030,79.59515
7699,2030,98.75807
7700,2030,87.27409
7701,2030,84.21916
7702,2030,79.59515
7703,2030,73.73717
7704,2030,73.66366
7705,2030,76.16902
7706,2030,76.16931
7707,2030,73.77245
7708,2030,73.45689
7709,2030,71.56518
7710,2030,71.55662
7711,2030,71.55662
7712,2030,71.55662
7713,2030,71.51855
7714,2030,66.66692
7715,2030,65.8597
7716,2030,65.85969
7717,2030,65.85969
7718,2030,66.38949
7719,2030,66.79181
7720,2030,71.53203
7721,2030,75.71129
7722,2030,82.24387
7723,2030,84.24063
7724,2030,82.24387
7725,2030,81.41481
7726,2030,81.41481
7727,2030,79.19056
7728,2030,76.19083
7729,2030,76.188
7730,2030,72.6955
7731,2030,72.61265
7732,2030,72.61081
7733,2030,72.61109
7734,2030,72.61081
7735,2030,72.61081
7736,2030,72.22221
7737,2030,72.22266
7738,2030,70.06821
7739,2030,62.16005
7740,2030,62.0481
7741,2030,58.2817
7742,2030,62.0481
7743,2030,62.16005
7744,2030,62.16005
7745,2030,72.29162
7746,2030,76.18826
7747,2030,84.60603
7748,2030,84.60605
7749,2030,84.60606
7750,2030,81.17898
7751,2030,79.16379
7752,2030,78.77541
7753,2030,76.19362
7754,2030,73.63975
7755,2030,72.69808
7756,2030,72.69808
7757,2030,72.69808
7758,2030,72.69809
7759,2030,78.79663
7760,2030,84.60606
7761,2030,84.60606
7762,2030,76.1982
7763,2030,62.16006
7764,2030,62.16005
7765,2030,62.16005
7766,2030,62.16005
7767,2030,62.16005
7768,2030,62.16005
7769,2030,73.5915
7770,2030,86.60212
7771,2030,97.18611
7772,2030,86.60212
7773,2030,79.15578
7774,2030,79.12379
7775,2030,76.18916
7776,2030,73.66412
7777,2030,73.5914
7778,2030,72.45267
7779,2030,66.13865
7780,2030,66.13865
7781,2030,66.13865
7782,2030,66.13866
7783,2030,76.31951
7784,2030,82.02176
7785,2030,82.57206
7786,2030,76.19651
7787,2030,62.29576
7788,2030,62.18417
7789,2030,62.16005
7790,2030,61.35188
7791,2030,62.18416
7792,2030,62.33558
7793,2030,73.59128
7794,2030,85.39363
7795,2030,86.60213
7796,2030,86.60213
7797,2030,81.66984
7798,2030,78.00851
7799,2030,76.37759
7800,2030,66.1399
7801,2030,65.84101
7802,2030,65.82101
7803,2030,65.82101
7804,2030,65.84101
7805,2030,65.84101
7806,2030,66.728
7807,2030,76.17698
7808,2030,81.67159
7809,2030,86.60214
7810,2030,79.15067
7811,2030,76.16546
7812,2030,65.84102
7813,2030,65.84101
7814,2030,65.84101
7815,2030,65.84101
7816,2030,72.78236
7817,2030,77.9567
7818,2030,86.60213
7819,2030,90.26503
7820,2030,86.55593
7821,2030,81.39287
7822,2030,81.39286
7823,2030,79.13068
7824,2030,76.16109
7825,2030,76.04478
7826,2030,73.59119
7827,2030,73.25412
7828,2030,73.25411
7829,2030,63.93953
7830,2030,65.84102
7831,2030,77.97027
7832,2030,79.15581
7833,2030,79.15581
7834,2030,76.16006
7835,2030,62.35386
7836,2030,62.18417
7837,2030,62.18416
7838,2030,62.18416
7839,2030,62.18416
7840,2030,62.35387
7841,2030,73.59106
7842,2030,86.60213
7843,2030,97.18604
7844,2030,86.60214
7845,2030,78.35292
7846,2030,78.35292
7847,2030,76.15486
7848,2030,73.59123
7849,2030,73.59138
7850,2030,72.2916
7851,2030,71.67084
7852,2030,71.67084
7853,2030,71.67083
7854,2030,62.93242
7855,2030,71.67084
7856,2030,77.97097
7857,2030,77.97096
7858,2030,72.22232
7859,2030,61.44658
7860,2030,61.44658
7861,2030,61.44658
7862,2030,61.44658
7863,2030,61.44658
7864,2030,61.44658
7865,2030,76.13031
7866,2030,84.21834
7867,2030,86.60213
7868,2030,86.60213
7869,2030,85.7546
7870,2030,78.35294
7871,2030,77.94878
7872,2030,74.70901
7873,2030,72.87994
7874,2030,72.70107
7875,2030,72.70107
7876,2030,72.69717
7877,2030,72.69563
7878,2030,72.69246
7879,2030,71.75685
7880,2030,72.42756
7881,2030,72.68938
7882,2030,71.58427
7883,2030,49.85149
7884,2030,49.85149
7885,2030,49.85145
7886,2030,49.85149
7887,2030,49.85149
7888,2030,49.85149
7889,2030,72.66151
7890,2030,76.06013
7891,2030,76.06435
7892,2030,76.06436
7893,2030,76.06436
7894,2030,76.06436
7895,2030,76.06436
7896,2030,76.06436
7897,2030,76.06436
7898,2030,76.06435
7899,2030,76.06435
7900,2030,76.06435
7901,2030,76.06435
7902,2030,76.06435
7903,2030,76.06435
7904,2030,76.06435
7905,2030,74.98253
7906,2030,71.58399
7907,2030,49.85147
7908,2030,49.85147
7909,2030,49.85146
7910,2030,49.85147
7911,2030,49.85146
7912,2030,49.85147
7913,2030,49.85147
7914,2030,76.05765
7915,2030,78.39198
7916,2030,78.39199
7917,2030,78.39199
7918,2030,76.06435
7919,2030,76.06305
7920,2030,74.86548
7921,2030,74.86059
7922,2030,63.29028
7923,2030,63.05336
7924,2030,63.05335
7925,2030,63.05335
7926,2030,63.29028
7927,2030,72.22256
7928,2030,74.86517
7929,2030,74.95812
7930,2030,74.86517
7931,2030,70.00568
7932,2030,71.99036
7933,2030,70.53667
7934,2030,69.2669
7935,2030,71.84212
7936,2030,73.00964
7937,2030,74.85559
7938,2030,78.39201
7939,2030,97.88275
7940,2030,89.21878
7941,2030,78.39201
7942,2030,78.392
7943,2030,78.37183
7944,2030,74.85564
7945,2030,73.66365
7946,2030,73.59109
7947,2030,72.67523
7948,2030,70.63029
7949,2030,65.82933
7950,2030,65.83932
7951,2030,73.01221
7952,2030,78.39201
7953,2030,78.39201
7954,2030,74.95972
7955,2030,51.71361
7956,2030,51.7136
7957,2030,51.7136
7958,2030,51.7136
7959,2030,51.7136
7960,2030,51.7136
7961,2030,72.67531
7962,2030,78.392
7963,2030,86.54271
7964,2030,86.54271
7965,2030,86.54271
7966,2030,78.39201
7967,2030,78.38731
7968,2030,74.85199
7969,2030,72.93328
7970,2030,72.29128
7971,2030,71.71735
7972,2030,69.50354
7973,2030,67.21674
7974,2030,67.1
7975,2030,72.29127
7976,2030,74.84221
7977,2030,74.97396
7978,2030,73.82159
7979,2030,37.46308
7980,2030,37.21024
7981,2030,37.21024
7982,2030,37.21024
7983,2030,37.21024
7984,2030,37.21024
7985,2030,48.9635
7986,2030,74.95438
7987,2030,74.95438
7988,2030,74.95898
7989,2030,74.95438
7990,2030,74.82978
7991,2030,74.82728
7992,2030,66.41921
7993,2030,65.80933
7994,2030,65.80933
7995,2030,65.80933
7996,2030,65.80932
7997,2030,65.80933
7998,2030,65.80933
7999,2030,65.82933
8000,2030,72.97527
8001,2030,74.95437
8002,2030,72.95425
8003,2030,48.96352
8004,2030,47.95973
8005,2030,47.95962
8006,2030,47.95852
8007,2030,47.96058
8008,2030,48.96351
8009,2030,71.58434
8010,2030,74.95172
8011,2030,82.84787
8012,2030,82.84787
8013,2030,82.84786
8014,2030,77.28548
8015,2030,75.35651
8016,2030,72.97325
8017,2030,72.94182
8018,2030,72.94181
8019,2030,67.07776
8020,2030,67.07776
8021,2030,72.93279
8022,2030,72.94183
8023,2030,74.81522
8024,2030,77.28548
8025,2030,82.84785
8026,2030,75.38831
8027,2030,74.80905
8028,2030,74.80593
8029,2030,72.93279
8030,2030,72.93279
8031,2030,67.07776
8032,2030,74.1083
8033,2030,74.99055
8034,2030,82.84785
8035,2030,82.84788
8036,2030,82.84788
8037,2030,82.84787
8038,2030,82.84787
8039,2030,82.84784
8040,2030,81.72457
8041,2030,79.16682
8042,2030,74.98756
8043,2030,74.9877
8044,2030,74.98782
8045,2030,74.98627
8046,2030,73.75499
8047,2030,73.58253
8048,2030,74.97771
8049,2030,74.98003
8050,2030,73.58022
8051,2030,61.76905
8052,2030,61.76904
8053,2030,61.76904
8054,2030,61.76904
8055,2030,61.76904
8056,2030,61.76904
8057,2030,69.60505
8058,2030,79.16681
8059,2030,90.96131
8060,2030,90.4328
8061,2030,79.1668
8062,2030,79.16679
8063,2030,79.16627
8064,2030,79.14874
8065,2030,73.59379
8066,2030,73.59368
8067,2030,73.58681
8068,2030,73.58681
8069,2030,73.58681
8070,2030,73.58501
8071,2030,73.58261
8072,2030,69.57816
8073,2030,68.01983
8074,2030,63.94886
8075,2030,43.66873
8076,2030,43.66874
8077,2030,43.66873
8078,2030,43.66873
8079,2030,43.66874
8080,2030,43.67389
8081,2030,72.94253
8082,2030,82.88874
8083,2030,86.69005
8084,2030,86.69005
8085,2030,86.69005
8086,2030,86.07883
8087,2030,82.88874
8088,2030,75.69228
8089,2030,74.0882
8090,2030,71.71539
8091,2030,69.41464
8092,2030,68.20413
8093,2030,68.04984
8094,2030,68.04984
8095,2030,71.44809
8096,2030,84.18336
8097,2030,84.82051
8098,2030,76.45589
8099,2030,66.54198
8100,2030,63.28086
8101,2030,63.28085
8102,2030,63.28086
8103,2030,63.28086
8104,2030,63.28086
8105,2030,70.58402
8106,2030,90.96129
8107,2030,96.11888
8108,2030,90.96131
8109,2030,84.16933
8110,2030,75.20214
8111,2030,73.59347
8112,2030,68.02318
8113,2030,67.50087
8114,2030,67.48087
8115,2030,67.48087
8116,2030,67.48087
8117,2030,67.48087
8118,2030,67.48087
8119,2030,67.48087
8120,2030,74.33141
8121,2030,84.15113
8122,2030,73.60082
8123,2030,67.99618
8124,2030,67.48087
8125,2030,67.48087
8126,2030,67.48087
8127,2030,67.48087
8128,2030,67.97868
8129,2030,73.59425
8130,2030,90.96129
8131,2030,90.9613
8132,2030,90.9613
8133,2030,84.18337
8134,2030,74.10104
8135,2030,73.59025
8136,2030,67.99709
8137,2030,67.99304
8138,2030,67.97305
8139,2030,67.97303
8140,2030,67.97304
8141,2030,67.97303
8142,2030,69.38465
8143,2030,73.58129
8144,2030,84.17985
8145,2030,86.59348
8146,2030,84.16308
8147,2030,64.33086
8148,2030,61.76904
8149,2030,61.76904
8150,2030,61.76904
8151,2030,61.89073
8152,2030,64.33086
8153,2030,73.59377
8154,2030,88.63503
8155,2030,90.9613
8156,2030,90.9613
8157,2030,84.19724
8158,2030,82.88878
8159,2030,74.09446
8160,2030,73.56541
8161,2030,69.54509
8162,2030,67.98782
8163,2030,67.98782
8164,2030,67.98781
8165,2030,67.98782
8166,2030,67.98782
8167,2030,72.07974
8168,2030,82.60438
8169,2030,82.59949
8170,2030,73.56437
8171,2030,67.98781
8172,2030,67.98781
8173,2030,67.98781
8174,2030,67.98781
8175,2030,73.56845
8176,2030,73.56527
8177,2030,81.7774
8178,2030,90.9613
8179,2030,90.96131
8180,2030,90.96131
8181,2030,82.88878
8182,2030,75.08112
8183,2030,73.55917
8184,2030,73.55531
8185,2030,67.50088
8186,2030,67.50086
8187,2030,67.50086
8188,2030,67.50086
8189,2030,67.50085
8190,2030,67.50086
8191,2030,67.50086
8192,2030,75.04682
8193,2030,83.62436
8194,2030,79.57961
8195,2030,73.54639
8196,2030,73.54327
8197,2030,69.57597
8198,2030,69.57798
8199,2030,70.71651
8200,2030,72.24563
8201,2030,74.98763
8202,2030,83.62435
8203,2030,90.9613
8204,2030,90.67471
8205,2030,83.62435
8206,2030,82.6204
8207,2030,81.03342
8208,2030,75.08067
8209,2030,74.02764
8210,2030,74.00764
8211,2030,74.00764
8212,2030,74.00764
8213,2030,74.00764
8214,2030,73.70094
8215,2030,72.662
8216,2030,74.73965
8217,2030,73.59383
8218,2030,67.8558
8219,2030,52.41457
8220,2030,48.41455
8221,2030,48.41455
8222,2030,48.41455
8223,2030,48.41456
8224,2030,48.41457
8225,2030,52.42765
8226,2030,78.54876
8227,2030,79.2682
8228,2030,79.2682
8229,2030,79.2682
8230,2030,78.54874
8231,2030,78.54756
8232,2030,78.54467
8233,2030,74.56839
8234,2030,74.03368
8235,2030,74.02764
8236,2030,74.02764
8237,2030,74.02764
8238,2030,68.46607
8239,2030,72.77364
8240,2030,67.86205
8241,2030,67.86417
8242,2030,52.41455
8243,2030,37.99277
8244,2030,29.90864
8245,2030,29.9068
8246,2030,29.90864
8247,2030,37.99278
8248,2030,38.2504
8249,2030,52.41455
8250,2030,74.98784
8251,2030,85.43855
8252,2030,85.43855
8253,2030,85.43856
8254,2030,85.43856
8255,2030,85.43856
8256,2030,85.43811
8257,2030,74.98805
8258,2030,67.87767
8259,2030,67.86658
8260,2030,67.86657
8261,2030,67.86657
8262,2030,67.86657
8263,2030,67.95538
8264,2030,78.52209
8265,2030,85.44704
8266,2030,82.48017
8267,2030,69.03164
8268,2030,67.86658
8269,2030,67.86657
8270,2030,67.86657
8271,2030,67.86657
8272,2030,67.86657
8273,2030,75.08075
8274,2030,85.45194
8275,2030,101.4172
8276,2030,92.0759
8277,2030,85.48077
8278,2030,85.43456
8279,2030,76.93715
8280,2030,74.73966
8281,2030,68.71011
8282,2030,68.71011
8283,2030,68.71011
8284,2030,68.7101
8285,2030,68.7101
8286,2030,68.71011
8287,2030,74.73967
8288,2030,85.5973
8289,2030,92.07591
8290,2030,85.45187
8291,2030,67.87511
8292,2030,62.94923
8293,2030,62.94922
8294,2030,62.94922
8295,2030,62.94922
8296,2030,66.18008
8297,2030,76.21217
8298,2030,91.03662
8299,2030,110.3436
8300,2030,126.6002
8301,2030,126.0864
8302,2030,95.5005
8303,2030,92.07589
8304,2030,91.03662
8305,2030,82.18863
8306,2030,78.48978
8307,2030,77.37247
8308,2030,74.73965
8309,2030,74.6629
8310,2030,69.28859
8311,2030,74.6629
8312,2030,85.43855
8313,2030,85.44302
8314,2030,77.37271
8315,2030,67.84743
8316,2030,63.69431
8317,2030,63.69427
8318,2030,62.94952
8319,2030,63.69427
8320,2030,65.00124
8321,2030,76.21217
8322,2030,85.45121
8323,2030,92.0759
8324,2030,92.0759
8325,2030,86.04881
8326,2030,85.45119
8327,2030,85.44884
8328,2030,79.91354
8329,2030,76.21197
8330,2030,75.08116
8331,2030,74.98816
8332,2030,74.73963
8333,2030,70.65807
8334,2030,69.04292
8335,2030,70.13123
8336,2030,79.91679
8337,2030,85.43854
8338,2030,74.98779
8339,2030,67.84089
8340,2030,57.92581
8341,2030,57.9258
8342,2030,57.9258
8343,2030,57.9258
8344,2030,57.9258
8345,2030,67.83847
8346,2030,83.33215
8347,2030,86.15726
8348,2030,86.15725
8349,2030,85.43855
8350,2030,83.33216
8351,2030,78.76966
8352,2030,72.94231
8353,2030,52.39446
8354,2030,50.88746
8355,2030,50.88745
8356,2030,50.88745
8357,2030,50.88745
8358,2030,50.88745
8359,2030,50.88745
8360,2030,64.07915
8361,2030,64.07916
8362,2030,63.80041
8363,2030,38.2504
8364,2030,30.57723
8365,2030,30.57722
8366,2030,30.57722
8367,2030,30.57721
8368,2030,30.57722
8369,2030,30.57722
8370,2030,40.31233
8371,2030,40.87904
8372,2030,40.18477
8373,2030,34.50209
8374,2030,34.50209
8375,2030,7.010033
8376,2030,4.825648
8377,2030,38.25039
8378,2030,38.24588
8379,2030,38.24588
8380,2030,38.24588
8381,2030,38.24588
8382,2030,38.24588
8383,2030,38.24588
8384,2030,38.24588
8385,2030,38.2504
8386,2030,38.24588
8387,2030,38.24588
8388,2030,38.24588
8389,2030,38.24587
8390,2030,38.24588
8391,2030,38.24588
8392,2030,38.24588
8393,2030,38.2504
8394,2030,57.06943
8395,2030,61.55734
8396,2030,61.55734
8397,2030,57.06942
8398,2030,57.06942
8399,2030,57.06942
8400,2030,57.06942
8401,2030,38.25041
8402,2030,38.2504
8403,2030,38.24589
8404,2030,38.24589
8405,2030,38.24589
8406,2030,38.24589
8407,2030,38.24589
8408,2030,38.24587
8409,2030,38.24587
8410,2030,38.22586
8411,2030,19.99003
8412,2030,19.99003
8413,2030,19.99002
8414,2030,19.98997
8415,2030,19.99003
8416,2030,19.99004
8417,2030,38.24586
8418,2030,50.68394
8419,2030,64.06912
8420,2030,64.06912
8421,2030,64.06912
8422,2030,64.06913
8423,2030,64.07088
8424,2030,64.06912
8425,2030,50.87891
8426,2030,50.87891
8427,2030,50.67273
8428,2030,50.67272
8429,2030,50.67272
8430,2030,50.87891
8431,2030,64.0555
8432,2030,78.37542
8433,2030,83.26894
8434,2030,80.856
8435,2030,67.22821
8436,2030,67.22565
8437,2030,67.22565
8438,2030,67.22502
8439,2030,67.22098
8440,2030,67.22565
8441,2030,74.08818
8442,2030,83.26895
8443,2030,104.9175
8444,2030,83.81918
8445,2030,83.26894
8446,2030,80.13035
8447,2030,77.08907
8448,2030,71.55029
8449,2030,67.24486
8450,2030,67.22486
8451,2030,67.22236
8452,2030,67.22237
8453,2030,67.22486
8454,2030,67.22485
8455,2030,77.08907
8456,2030,78.37233
8457,2030,83.26897
8458,2030,78.37233
8459,2030,67.22952
8460,2030,67.19877
8461,2030,67.19877
8462,2030,67.19877
8463,2030,67.19877
8464,2030,67.22858
8465,2030,74.98783
8466,2030,83.01798
